0.6400000000E-02 0.3744795390E+00 -.8894932710E-01 0.3993604897E+01 0.1520079658E-02
0.6500000000E-02 0.3744922088E+00 -.8894912072E-01 0.3993504690E+01 0.1543859256E-02
0.6600000000E-02 0.3745048800E+00 -.8894891424E-01 0.3993404475E+01 0.1567639727E-02
0.6700000000E-02 0.3745175527E+00 -.8894870765E-01 0.3993304250E+01 0.1591421070E-02
0.6800000000E-02 0.3745302268E+00 -.8894850096E-01 0.3993204017E+01 0.1615203286E-02
0.6900000000E-02 0.3745429024E+00 -.8894829416E-01 0.3993103776E+01 0.1638986376E-02
0.7000000000E-02 0.3745555794E+00 -.8894808725E-01 0.3993003525E+01 0.1662770338E-02
0.7100000000E-02 0.3745682579E+00 -.8894788024E-01 0.3992903266E+01 0.1686555173E-02
0.7200000000E-02 0.3745809379E+00 -.8894767312E-01 0.3992802998E+01 0.1710340882E-02
0.7300000000E-02 0.3745936193E+00 -.8894746590E-01 0.3992702721E+01 0.1734127463E-02
0.7400000000E-02 0.3746063021E+00 -.8894725857E-01 0.3992602436E+01 0.1757914917E-02
0.7500000000E-02 0.3746189864E+00 -.8894705113E-01 0.3992502142E+01 0.1781703244E-02
0.7600000000E-02 0.3746316722E+00 -.8894684359E-01 0.3992401839E+01 0.1805492445E-02
0.7700000000E-02 0.3746443594E+00 -.8894663594E-01 0.3992301527E+01 0.1829282518E-02
0.7800000000E-02 0.3746570481E+00 -.8894642818E-01 0.3992201207E+01 0.1853073465E-02
0.7900000000E-02 0.3746697383E+00 -.8894622032E-01 0.3992100877E+01 0.1876865285E-02
0.8000000000E-02 0.3746824299E+00 -.8894601235E-01 0.3992000539E+01 0.1900657978E-02
0.8100000000E-02 0.3746951229E+00 -.8894580428E-01 0.3991900192E+01 0.1924451544E-02
0.8200000000E-02 0.3747078174E+00 -.8894559609E-01 0.3991799837E+01 0.1948245983E-02
0.8300000000E-02 0.3747205134E+00 -.8894538780E-01 0.3991699472E+01 0.1972041296E-02
0.8400000000E-02 0.3747332109E+00 -.8894517941E-01 0.3991599099E+01 0.1995837481E-02
0.8500000000E-02 0.3747459097E+00 -.8894497091E-01 0.3991498717E+01 0.2019634540E-02
0.8600000000E-02 0.3747586101E+00 -.8894476230E-01 0.3991398326E+01 0.2043432473E-02
0.8700000000E-02 0.3747713119E+00 -.8894455358E-01 0.3991297927E+01 0.2067231278E-02
0.8800000000E-02 0.3747840152E+00 -.8894434476E-01 0.3991197519E+01 0.2091030957E-02
0.8900000000E-02 0.3747967199E+00 -.8894413583E-01 0.3991097102E+01 0.2114831510E-02
0.9000000000E-02 0.3748094261E+00 -.8894392680E-01 0.3990996676E+01 0.2138632935E-02
0.9100000000E-02 0.3748221338E+00 -.8894371766E-01 0.3990896241E+01 0.2162435234E-02
0.9200000000E-02 0.3748348429E+00 -.8894350841E-01 0.3990795798E+01 0.2186238407E-02
0.9300000000E-02 0.3748475535E+00 -.8894329905E-01 0.3990695345E+01 0.2210042453E-02
0.9400000000E-02 0.3748602655E+00 -.8894308959E-01 0.3990594884E+01 0.2233847372E-02
0.9500000000E-02 0.3748729790E+00 -.8894288002E-01 0.3990494414E+01 0.2257653165E-02
0.9600000000E-02 0.3748856940E+00 -.8894267034E-01 0.3990393936E+01 0.2281459831E-02
0.9700000000E-02 0.3748984104E+00 -.8894246056E-01 0.3990293448E+01 0.2305267371E-02
0.9800000000E-02 0.3749111283E+00 -.8894225067E-01 0.3990192952E+01 0.2329075784E-02
0.9900000000E-02 0.3749238477E+00 -.8894204067E-01 0.3990092447E+01 0.2352885071E-02
0.1000000000E-01 0.3749365685E+00 -.8894183057E-01 0.3989991933E+01 0.2376695231E-02
0.1010000000E-01 0.3749492908E+00 -.8894162036E-01 0.3989891411E+01 0.2400506265E-02
0.1020000000E-01 0.3749620145E+00 -.8894141004E-01 0.3989790879E+01 0.2424318173E-02
0.1030000000E-01 0.3749747397E+00 -.8894119962E-01 0.3989690339E+01 0.2448130954E-02
0.1040000000E-01 0.3749874664E+00 -.8894098908E-01 0.3989589790E+01 0.2471944609E-02
0.1050000000E-01 0.3750001946E+00 -.8894077844E-01 0.3989489232E+01 0.2495759138E-02
0.1060000000E-01 0.3750129242E+00 -.8894056770E-01 0.3989388665E+01 0.2519574540E-02
0.1070000000E-01 0.3750256552E+00 -.8894035684E-01 0.3989288090E+01 0.2543390816E-02
0.1080000000E-01 0.3750383878E+00 -.8894014588E-01 0.3989187506E+01 0.2567207966E-02
0.1090000000E-01 0.3750511218E+00 -.8893993482E-01 0.3989086912E+01 0.2591025990E-02
0.1100000000E-01 0.3750638573E+00 -.8893972364E-01 0.3988986310E+01 0.2614844887E-02
0.1110000000E-01 0.3750765942E+00 -.8893951236E-01 0.3988885700E+01 0.2638664658E-02
0.1120000000E-01 0.3750893326E+00 -.8893930097E-01 0.3988785080E+01 0.2662485303E-02
0.1130000000E-01 0.3751020725E+00 -.8893908947E-01 0.3988684452E+01 0.2686306822E-02
0.1140000000E-01 0.3751148138E+00 -.8893887786E-01 0.3988583814E+01 0.2710129214E-02
0.1150000000E-01 0.3751275566E+00 -.8893866615E-01 0.3988483168E+01 0.2733952481E-02
0.1160000000E-01 0.3751403009E+00 -.8893845433E-01 0.3988382513E+01 0.2757776621E-02
0.1170000000E-01 0.3751530467E+00 -.8893824240E-01 0.3988281850E+01 0.2781601635E-02
0.1180000000E-01 0.3751657939E+00 -.8893803037E-01 0.3988181177E+01 0.2805427524E-02
0.1190000000E-01 0.3751785426E+00 -.8893781823E-01 0.3988080496E+01 0.2829254286E-02
0.1200000000E-01 0.3751912927E+00 -.8893760598E-01 0.3987979805E+01 0.2853081922E-02
0.1210000000E-01 0.3752040444E+00 -.8893739362E-01 0.3987879106E+01 0.2876910432E-02
0.1220000000E-01 0.3752167975E+00 -.8893718115E-01 0.3987778398E+01 0.2900739816E-02
0.1230000000E-01 0.3752295520E+00 -.8893696858E-01 0.3987677682E+01 0.2924570075E-02
0.1240000000E-01 0.3752423081E+00 -.8893675590E-01 0.3987576956E+01 0.2948401207E-02
0.1250000000E-01 0.3752550656E+00 -.8893654311E-01 0.3987476222E+01 0.2972233213E-02
0.1260000000E-01 0.3752678246E+00 -.8893633022E-01 0.3987375478E+01 0.2996066094E-02
0.1270000000E-01 0.3752805850E+00 -.8893611721E-01 0.3987274726E+01 0.3019899849E-02
0.1280000000E-01 0.3752933469E+00 -.8893590410E-01 0.3987173965E+01 0.3043734477E-02
0.1290000000E-01 0.3753061103E+00 -.8893569088E-01 0.3987073195E+01 0.3067569980E-02
0.1300000000E-01 0.3753188752E+00 -.8893547756E-01 0.3986972417E+01 0.3091406357E-02
0.1310000000E-01 0.3753316416E+00 -.8893526412E-01 0.3986871629E+01 0.3115243609E-02
0.1320000000E-01 0.3753444094E+00 -.8893505058E-01 0.3986770833E+01 0.3139081734E-02
0.1330000000E-01 0.3753571787E+00 -.8893483693E-01 0.3986670027E+01 0.3162920734E-02
0.1340000000E-01 0.3753699494E+00 -.8893462317E-01 0.3986569213E+01 0.3186760608E-02
0.1350000000E-01 0.3753827217E+00 -.8893440930E-01 0.3986468390E+01 0.3210601357E-02
0.1360000000E-01 0.3753954954E+00 -.8893419533E-01 0.3986367559E+01 0.3234442979E-02
0.1370000000E-01 0.3754082706E+00 -.8893398125E-01 0.3986266718E+01 0.3258285476E-02
0.1380000000E-01 0.3754210472E+00 -.8893376705E-01 0.3986165868E+01 0.3282128847E-02
0.1390000000E-01 0.3754338254E+00 -.8893355276E-01 0.3986065010E+01 0.3305973093E-02
0.1400000000E-01 0.3754466050E+00 -.8893333835E-01 0.3985964142E+01 0.3329818213E-02
0.1410000000E-01 0.3754593861E+00 -.8893312383E-01 0.3985863266E+01 0.3353664208E-02
0.1420000000E-01 0.3754721686E+00 -.8893290921E-01 0.3985762381E+01 0.3377511077E-02
0.1430000000E-01 0.3754849527E+00 -.8893269448E-01 0.3985661487E+01 0.3401358820E-02
0.1440000000E-01 0.3754977382E+00 -.8893247964E-01 0.3985560585E+01 0.3425207438E-02
0.1450000000E-01 0.3755105252E+00 -.8893226469E-01 0.3985459673E+01 0.3449056930E-02
0.1460000000E-01 0.3755233137E+00 -.8893204964E-01 0.3985358752E+01 0.3472907297E-02
0.1470000000E-01 0.3755361036E+00 -.8893183447E-01 0.3985257823E+01 0.3496758538E-02
0.1480000000E-01 0.3755488951E+00 -.8893161920E-01 0.3985156885E+01 0.3520610654E-02
0.1490000000E-01 0.3755616880E+00 -.8893140382E-01 0.3985055937E+01 0.3544463645E-02
0.1500000000E-01 0.3755744824E+00 -.8893118833E-01 0.3984954981E+01 0.3568317510E-02
0.1510000000E-01 0.3755872782E+00 -.8893097273E-01 0.3984854016E+01 0.3592172249E-02
0.1520000000E-01 0.3756000756E+00 -.8893075702E-01 0.3984753042E+01 0.3616027864E-02
0.1530000000E-01 0.3756128744E+00 -.8893054121E-01 0.3984652060E+01 0.3639884353E-02
0.1540000000E-01 0.3756256747E+00 -.8893032529E-01 0.3984551068E+01 0.3663741716E-02
0.1550000000E-01 0.3756384765E+00 -.8893010925E-01 0.3984450067E+01 0.3687599955E-02
0.1560000000E-01 0.3756512798E+00 -.8892989311E-01 0.3984349058E+01 0.3711459068E-02
0.1570000000E-01 0.3756640845E+00 -.8892967686E-01 0.3984248040E+01 0.3735319055E-02
0.1580000000E-01 0.3756768907E+00 -.8892946051E-01 0.3984147012E+01 0.3759179918E-02
0.1590000000E-01 0.3756896984E+00 -.8892924404E-01 0.3984045976E+01 0.3783041655E-02
0.1600000000E-01 0.3757025076E+00 -.8892902746E-01 0.3983944931E+01 0.3806904267E-02
0.1610000000E-01 0.3757153183E+00 -.8892881078E-01 0.3983843877E+01 0.3830767754E-02
0.1620000000E-01 0.3757281305E+00 -.8892859399E-01 0.3983742815E+01 0.3854632116E-02
0.1630000000E-01 0.3757409441E+00 -.8892837709E-01 0.3983641743E+01 0.3878497352E-02
0.1640000000E-01 0.3757537592E+00 -.8892816008E-01 0.3983540662E+01 0.3902363463E-02
0.1650000000E-01 0.3757665758E+00 -.8892794296E-01 0.3983439573E+01 0.3926230450E-02
0.1660000000E-01 0.3757793939E+00 -.8892772573E-01 0.3983338474E+01 0.3950098311E-02
0.1670000000E-01 0.3757922135E+00 -.8892750839E-01 0.3983237367E+01 0.3973967047E-02
0.1680000000E-01 0.3758050344E+00 -.8892729142E-01 0.3983136248E+01 0.3997826888E-02
0.1690000000E-01 0.3758178570E+00 -.8892707387E-01 0.3983035123E+01 0.4021697316E-02
0.1700000000E-01 0.3758306810E+00 -.8892685621E-01 0.3982933989E+01 0.4045568619E-02
0.1710000000E-01 0.3758435065E+00 -.8892663844E-01 0.3982832846E+01 0.4069440797E-02
0.1720000000E-01 0.3758563335E+00 -.8892642056E-01 0.3982731694E+01 0.4093313850E-02
0.1730000000E-01 0.3758691620E+00 -.8892620257E-01 0.3982630533E+01 0.4117187778E-02
0.1740000000E-01 0.3758819919E+00 -.8892598447E-01 0.3982529363E+01 0.4141062581E-02
0.1750000000E-01 0.3758948234E+00 -.8892576627E-01 0.3982428184E+01 0.4164938260E-02
0.1760000000E-01 0.3759076563E+00 -.8892554795E-01 0.3982326997E+01 0.4188814813E-02
0.1770000000E-01 0.3759204908E+00 -.8892532953E-01 0.3982225800E+01 0.4212692241E-02
0.1780000000E-01 0.3759333267E+00 -.8892511100E-01 0.3982124594E+01 0.4236570545E-02
0.1790000000E-01 0.3759461641E+00 -.8892489235E-01 0.3982023380E+01 0.4260449724E-02
0.1800000000E-01 0.3759590030E+00 -.8892467360E-01 0.3981922156E+01 0.4284329778E-02
0.1810000000E-01 0.3759718433E+00 -.8892445474E-01 0.3981820924E+01 0.4308210707E-02
0.1820000000E-01 0.3759846852E+00 -.8892423577E-01 0.3981719683E+01 0.4332092512E-02
0.1830000000E-01 0.3759975286E+00 -.8892401669E-01 0.3981618433E+01 0.4355975191E-02
0.1840000000E-01 0.3760103734E+00 -.8892379750E-01 0.3981517173E+01 0.4379858746E-02
0.1850000000E-01 0.3760232197E+00 -.8892357821E-01 0.3981415905E+01 0.4403743177E-02
0.1860000000E-01 0.3760360676E+00 -.8892335880E-01 0.3981314628E+01 0.4427628482E-02
0.1870000000E-01 0.3760489169E+00 -.8892313928E-01 0.3981213342E+01 0.4451514663E-02
0.1880000000E-01 0.3760617677E+00 -.8892291965E-01 0.3981112047E+01 0.4475401719E-02
0.1890000000E-01 0.3760746200E+00 -.8892269992E-01 0.3981010743E+01 0.4499289651E-02
0.1900000000E-01 0.3760874737E+00 -.8892248007E-01 0.3980909430E+01 0.4523178458E-02
0.1910000000E-01 0.3761003290E+00 -.8892226012E-01 0.3980808109E+01 0.4547068140E-02
0.1920000000E-01 0.3761131858E+00 -.8892204005E-01 0.3980706778E+01 0.4570958698E-02
0.1930000000E-01 0.3761260440E+00 -.8892181988E-01 0.3980605438E+01 0.4594850131E-02
0.1940000000E-01 0.3761389038E+00 -.8892159960E-01 0.3980504089E+01 0.4618742440E-02
0.1950000000E-01 0.3761517650E+00 -.8892137920E-01 0.3980402732E+01 0.4642635624E-02
0.1960000000E-01 0.3761646278E+00 -.8892115870E-01 0.3980301365E+01 0.4666529684E-02
0.1970000000E-01 0.3761774920E+00 -.8892093809E-01 0.3980199990E+01 0.4690424619E-02
0.1980000000E-01 0.3761903577E+00 -.8892071736E-01 0.3980098605E+01 0.4714320430E-02
0.1990000000E-01 0.3762032249E+00 -.8892049653E-01 0.3979997212E+01 0.4738217116E-02
0.2000000000E-01 0.3762160936E+00 -.8892027559E-01 0.3979895809E+01 0.4762114678E-02
0.2010000000E-01 0.3762289638E+00 -.8892005454E-01 0.3979794398E+01 0.4786013116E-02
0.2020000000E-01 0.3762418355E+00 -.8891983337E-01 0.3979692977E+01 0.4809912429E-02
0.2030000000E-01 0.3762547087E+00 -.8891961210E-01 0.3979591548E+01 0.4833812617E-02
0.2040000000E-01 0.3762675834E+00 -.8891939072E-01 0.3979490109E+01 0.4857713682E-02
0.2050000000E-01 0.3762804596E+00 -.8891916923E-01 0.3979388662E+01 0.4881615622E-02
0.2060000000E-01 0.3762933373E+00 -.8891894763E-01 0.3979287206E+01 0.4905518438E-02
0.2070000000E-01 0.3763062164E+00 -.8891872592E-01 0.3979185741E+01 0.4929422129E-02
0.2080000000E-01 0.3763190971E+00 -.8891850410E-01 0.3979084266E+01 0.4953326670E-02
0.2090000000E-01 0.3763319793E+00 -.8891828216E-01 0.3978982783E+01 0.4977232112E-02
0.2100000000E-01 0.3763448629E+00 -.8891806012E-01 0.3978881291E+01 0.5001138430E-02
0.2110000000E-01 0.3763577481E+00 -.8891783797E-01 0.3978779790E+01 0.5025045624E-02
0.2120000000E-01 0.3763706348E+00 -.8891761571E-01 0.3978678279E+01 0.5048953694E-02
0.2130000000E-01 0.3763835229E+00 -.8891739334E-01 0.3978576760E+01 0.5072862640E-02
0.2140000000E-01 0.3763964126E+00 -.8891717085E-01 0.3978475232E+01 0.5096772461E-02
0.2150000000E-01 0.3764093037E+00 -.8891694826E-01 0.3978373695E+01 0.5120683158E-02
0.2160000000E-01 0.3764221964E+00 -.8891672556E-01 0.3978272148E+01 0.5144594731E-02
0.2170000000E-01 0.3764350905E+00 -.8891650274E-01 0.3978170593E+01 0.5168507180E-02
0.2180000000E-01 0.3764479862E+00 -.8891627982E-01 0.3978069029E+01 0.5192420505E-02
0.2190000000E-01 0.3764608833E+00 -.8891605679E-01 0.3977967456E+01 0.5216334706E-02
0.2200000000E-01 0.3764737820E+00 -.8891583364E-01 0.3977865874E+01 0.5240249783E-02
0.2210000000E-01 0.3764866821E+00 -.8891561039E-01 0.3977764283E+01 0.5264165736E-02
0.2220000000E-01 0.3764995838E+00 -.8891538702E-01 0.3977662682E+01 0.5288082564E-02
0.2230000000E-01 0.3765124869E+00 -.8891516355E-01 0.3977561073E+01 0.5312000269E-02
0.2240000000E-01 0.3765253916E+00 -.8891493996E-01 0.3977459455E+01 0.5335918850E-02
0.2250000000E-01 0.3765382977E+00 -.8891471626E-01 0.3977357828E+01 0.5359838307E-02
0.2260000000E-01 0.3765512054E+00 -.8891449246E-01 0.3977256192E+01 0.5383758640E-02
0.2270000000E-01 0.3765641145E+00 -.8891426854E-01 0.3977154546E+01 0.5407679849E-02
0.2280000000E-01 0.3765770252E+00 -.8891404451E-01 0.3977052892E+01 0.5431601934E-02
0.2290000000E-01 0.3765899374E+00 -.8891382037E-01 0.3976951229E+01 0.5455524895E-02
0.2300000000E-01 0.3766028510E+00 -.8891359612E-01 0.3976849556E+01 0.5479448732E-02
0.2310000000E-01 0.3766157662E+00 -.8891337176E-01 0.3976747875E+01 0.5503373446E-02
0.2320000000E-01 0.3766286829E+00 -.8891314729E-01 0.3976646185E+01 0.5527299036E-02
0.2330000000E-01 0.3766416011E+00 -.8891292271E-01 0.3976544485E+01 0.5551225502E-02
0.2340000000E-01 0.3766545207E+00 -.8891269802E-01 0.3976442777E+01 0.5575152844E-02
0.2350000000E-01 0.3766674419E+00 -.8891247321E-01 0.3976341060E+01 0.5599081062E-02
0.2360000000E-01 0.3766803646E+00 -.8891224830E-01 0.3976239333E+01 0.5623010157E-02
0.2370000000E-01 0.3766932888E+00 -.8891202327E-01 0.3976137598E+01 0.5646940128E-02
0.2380000000E-01 0.3767062145E+00 -.8891179814E-01 0.3976035853E+01 0.5670870975E-02
0.2390000000E-01 0.3767191417E+00 -.8891157289E-01 0.3975934100E+01 0.5694802699E-02
0.2400000000E-01 0.3767320704E+00 -.8891134753E-01 0.3975832337E+01 0.5718735299E-02
0.2410000000E-01 0.3767450007E+00 -.8891112206E-01 0.3975730566E+01 0.5742668775E-02
0.2420000000E-01 0.3767579324E+00 -.8891089648E-01 0.3975628785E+01 0.5766603127E-02
0.2430000000E-01 0.3767708656E+00 -.8891067079E-01 0.3975526995E+01 0.5790538356E-02
0.2440000000E-01 0.3767838004E+00 -.8891044499E-01 0.3975425196E+01 0.5814474462E-02
0.2450000000E-01 0.3767967366E+00 -.8891021908E-01 0.3975323389E+01 0.5838411444E-02
0.2460000000E-01 0.3768096744E+00 -.8890999305E-01 0.3975221572E+01 0.5862349302E-02
0.2470000000E-01 0.3768226136E+00 -.8890976692E-01 0.3975119746E+01 0.5886288037E-02
0.2480000000E-01 0.3768355544E+00 -.8890954067E-01 0.3975017911E+01 0.5910227648E-02
0.2490000000E-01 0.3768484967E+00 -.8890931431E-01 0.3974916067E+01 0.5934168136E-02
0.2500000000E-01 0.3768614405E+00 -.8890908784E-01 0.3974814214E+01 0.5958109500E-02
0.2510000000E-01 0.3768743858E+00 -.8890886126E-01 0.3974712352E+01 0.5982051741E-02
0.2520000000E-01 0.3768873326E+00 -.8890863457E-01 0.3974610481E+01 0.6005994858E-02
0.2530000000E-01 0.3769002809E+00 -.8890840777E-01 0.3974508601E+01 0.6029938852E-02
0.2540000000E-01 0.3769132307E+00 -.8890818086E-01 0.3974406711E+01 0.6053883723E-02
0.2550000000E-01 0.3769261821E+00 -.8890795383E-01 0.3974304813E+01 0.6077829470E-02
0.2560000000E-01 0.3769391349E+00 -.8890772669E-01 0.3974202906E+01 0.6101776094E-02
0.2570000000E-01 0.3769520893E+00 -.8890749944E-01 0.3974100989E+01 0.6125723594E-02
0.2580000000E-01 0.3769650452E+00 -.8890727208E-01 0.3973999064E+01 0.6149671971E-02
0.2590000000E-01 0.3769780026E+00 -.8890704461E-01 0.3973897129E+01 0.6173621225E-02
0.2600000000E-01 0.3769909615E+00 -.8890681703E-01 0.3973795186E+01 0.6197571356E-02
0.2610000000E-01 0.3770039219E+00 -.8890658934E-01 0.3973693233E+01 0.6221522363E-02
0.2620000000E-01 0.3770168838E+00 -.8890636153E-01 0.3973591271E+01 0.6245474247E-02
0.2630000000E-01 0.3770298473E+00 -.8890613361E-01 0.3973489300E+01 0.6269427008E-02
0.2640000000E-01 0.3770428122E+00 -.8890590558E-01 0.3973387320E+01 0.6293380645E-02
0.2650000000E-01 0.3770557787E+00 -.8890567744E-01 0.3973285331E+01 0.6317335160E-02
0.2660000000E-01 0.3770687467E+00 -.8890544919E-01 0.3973183333E+01 0.6341290551E-02
0.2670000000E-01 0.3770817162E+00 -.8890522082E-01 0.3973081326E+01 0.6365246819E-02
0.2680000000E-01 0.3770946872E+00 -.8890499235E-01 0.3972979310E+01 0.6389203964E-02
0.2690000000E-01 0.3771076597E+00 -.8890476376E-01 0.3972877285E+01 0.6413161985E-02
0.2700000000E-01 0.3771206338E+00 -.8890453506E-01 0.3972775250E+01 0.6437120884E-02
0.2710000000E-01 0.3771336093E+00 -.8890430625E-01 0.3972673207E+01 0.6461080660E-02
0.2720000000E-01 0.3771465864E+00 -.8890407732E-01 0.3972571154E+01 0.6485041312E-02
0.2730000000E-01 0.3771595650E+00 -.8890384829E-01 0.3972469092E+01 0.6509002842E-02
0.2740000000E-01 0.3771725451E+00 -.8890361914E-01 0.3972367022E+01 0.6532965248E-02
0.2750000000E-01 0.3771855267E+00 -.8890338988E-01 0.3972264942E+01 0.6556928531E-02
0.2760000000E-01 0.3771985099E+00 -.8890316051E-01 0.3972162853E+01 0.6580892692E-02
0.2770000000E-01 0.3772114945E+00 -.8890293103E-01 0.3972060755E+01 0.6604857729E-02
0.2780000000E-01 0.3772244807E+00 -.8890270143E-01 0.3971958647E+01 0.6628823644E-02
0.2790000000E-01 0.3772374684E+00 -.8890247172E-01 0.3971856531E+01 0.6652790435E-02
